[0 0 0] 0 [-0.4253155302221387, 0.7718689252179554, 0.4725728113579319] => 10
[0 0 0] 0 [-0.407245468289815, -0.7831643620957981, 0.46989861725747883] => 10
[0 0 0] 0 [-0.4122831185930265, -0.776995108117627, 0.4757112906842614] => 10
[0 0 0] 0 [-0.4174048443941581, -0.7705935588815227, 0.48162097430095163] => 10
[0 0 0] 0 [-0.42261061960060514, -0.7639499662010939, 0.48762763800069825] => 10
[0 0 0] 0 [-0.4279002121398116, -0.7570542214781283, 0.49373101400747493] => 10
[0 0 0] 0 [-0.4332731606838266, -0.7498958550296999, 0.4999305700197999] => 10
[0 0 0] 0 [-0.43872874959083763, -0.7424640377691097, 0.5062254802971203] => 10
[0 0 0] 0 [-0.44426598201271567, -0.7347475856364144, 0.5126145946300565] => 10
[0 0 0] 0 [-0.44988355113388884, -0.7267349672162818, 0.5190964051544871] => 10
[0 0 0] 0 [-0.4555798095276477, -0.7184143150243676, 0.5256690109934397] => 10
[0 0 0] 0 [-0.46135273664198945, -0.709773440987676, 0.532330080740757] => 10
[0 0 0] 0 [-0.46719990445901155, -0.7007998566885174, 0.539076812837321] => 10
[0 0 0] 0 [-0.47311844141044535, -0.691480798984497, 0.5459058939351292] => 10
[0 0 0] 0 [-0.4791049946778859, -0.6818032616569916, 0.5528134553975607] => 10
[0 0 0] 0 [-0.48515569106034934, -0.6717540337758683, 0.5597950281465569] => 10
[0 0 0] 0 [-0.4912660966545952, -0.6613197454965705, 0.5668454961399175] => 10
[0 0 0] 0 [-0.4974311756656976, -0.6504869220243737, 0.5739590488450357] => 10
[0 0 0] 0 [-0.5036452487469388, -0.6392420464864993, 0.5811291331695447] => 10
[0 0 0] 0 [-0.5099019513592785, -0.6275716324421888, 0.5883484054145521] => 10
[0 0 0] 0 [-0.5161941927410938, -0.6154623067297657, 0.5956086839320313] => 10
[0 0 0] 0 [-0.5225141161877915, -0.6029009032936056, 0.6029009032936056] => 10
[0 0 0] 0 [-0.528853061456894, -0.5898745685480741, 0.6102150709118008] => 10
[0 0 0] 0 [-0.5352015302352019, -0.5763708787148328, 0.6175402271944637] => 10
[0 0 0] 0 [-0.5415491557277273, -0.562377969409563, 0.62486441045507] => 10
[0 0 0] 0 [-0.5478846775494164, -0.5478846775494164, 0.6321746279416344] => 10
[0 0 0] 0 [-0.5541959232153337, -0.5328806953993593, 0.6394568344792312] => 10
[0 0 0] 0 [-0.5604697976269949, -0.5173567362710721, 0.6466959203388402] => 10
[0 0 0] 0 [-0.5666922820348048, -0.5013047110307889, 0.6538757100401593] => 10
[0 0 0] 0 [-0.5728484440110013, -0.4847179141631549, 0.6609789738588476] => 10
[0 0 0] 0 [-0.5789224599851523, -0.46759121768031536, 0.6679874538290219] => 10
[0 0 0] 0 [-0.5848976518656018, -0.44992127066584753, 0.6748819059987713] => 10
[0 0 0] 0 [-0.590756539185648, -0.4317067017125889, 0.6816421605988245] => 10
[0 0 0] 0 [-0.5964809080634607, -0.4129483209670112, 0.6882472016116853] => 10
[0 0 0] 0 [-0.6020518980417361, -0.39364931795036584, 0.6946752669712338] => 10
[0 0 0] 0 [-0.607450107570797, -0.37381545081279816, 0.7009039702739965] => 10
[0 0 0] 0 [-0.6126557185141549, -0.35345522221970477, 0.7069104444394095] => 10
[0 0 0] 0 [-0.6176486395892539, -0.33258003670190595, 0.7126715072183698] => 10
[0 0 0] 0 [-0.6224086681138579, -0.31120433405692893, 0.7181638478236821] => 10
[0 0 0] 0 [-0.6269156688215357, -0.28934569330224724, 0.7233642332556182] => 10
[0 0 0] 0 [-0.6311497678552688, -0.2670249017849214, 0.7282497321406947] => 10
[0 0 0] 0 [-0.635091559369841, -0.24426598437301575, 0.7327979531190473] => 10
[0 0 0] 0 [-0.6387223215005892, -0.22109618821174237, 0.7369872940391413] => 10
[0 0 0] 0 [-0.6420242378222332, -0.1975459193299179, 0.7407971974871922] => 10
[0 0 0] 0 [-0.644980619863884, -0.17364862842489184, 0.7442084075352507] => 10
[0 0 0] 0 [-0.6475761258027333, -0.14944064441601537, 0.7472032220800768] => 10
[0 0 0] 0 [-0.6497969701652797, -0.12496095580101532, 0.749765734806092] => 10
[0 0 0] 0 [-0.6516311192522112, -0.10025094142341709, 0.7518820606756282] => 10
[0 0 0] 0 [-0.6530684670943269, -0.07535405389549925, 0.7535405389549925] => 10
[0 0 0] 0 [-0.654100987054616, -0.05031546054266276, 0.7547319081399414] => 10
[0 0 0] 0 [-0.6547228547156428, -0.025181648258293953, 0.7554494477488186] => 10
[0 0 0] 0 [-0.6549305384178419, 0.0, 0.7556890827898176] => 10
[0 0 0] 0 [-0.6547228547156428, 0.025181648258293953, 0.7554494477488186] => 10
[0 0 0] 0 [-0.654100987054616, 0.05031546054266276, 0.7547319081399414] => 10
[0 0 0] 0 [-0.6530684670943269, 0.07535405389549925, 0.7535405389549925] => 10
[0 0 0] 0 [-0.6516311192522112, 0.10025094142341709, 0.7518820606756282] => 10
[0 0 0] 0 [-0.6497969701652797, 0.12496095580101532, 0.749765734806092] => 10
[0 0 0] 0 [-0.6475761258027333, 0.14944064441601537, 0.7472032220800768] => 10
[0 0 0] 0 [-0.644980619863884, 0.17364862842489184, 0.7442084075352507] => 10
[0 0 0] 0 [-0.6420242378222332, 0.1975459193299179, 0.7407971974871922] => 10
[0 0 0] 0 [-0.6387223215005892, 0.22109618821174237, 0.7369872940391413] => 10
[0 0 0] 0 [-0.635091559369841, 0.24426598437301575, 0.7327979531190473] => 10
[0 0 0] 0 [-0.6311497678552688, 0.2670249017849214, 0.7282497321406947] => 10
[0 0 0] 0 [-0.6269156688215357, 0.28934569330224724, 0.7233642332556182] => 10
[0 0 0] 0 [-0.6224086681138579, 0.31120433405692893, 0.7181638478236821] => 10
[0 0 0] 0 [-0.6176486395892539, 0.33258003670190595, 0.7126715072183698] => 10
[0 0 0] 0 [-0.6126557185141549, 0.35345522221970477, 0.7069104444394095] => 10
[0 0 0] 0 [-0.607450107570797, 0.37381545081279816, 0.7009039702739965] => 10
[0 0 0] 0 [-0.6020518980417361, 0.39364931795036584, 0.6946752669712338] => 10
[0 0 0] 0 [-0.5964809080634607, 0.4129483209670112, 0.6882472016116853] => 10
[0 0 0] 0 [-0.590756539185648, 0.4317067017125889, 0.6816421605988245] => 10
[0 0 0] 0 [-0.5848976518656018, 0.44992127066584753, 0.6748819059987713] => 10
[0 0 0] 0 [-0.5789224599851523, 0.46759121768031536, 0.6679874538290219] => 10
[0 0 0] 0 [-0.5728484440110013, 0.4847179141631549, 0.6609789738588476] => 10
[0 0 0] 0 [-0.5666922820348048, 0.5013047110307889, 0.6538757100401593] => 10
[0 0 0] 0 [-0.5604697976269949, 0.5173567362710721, 0.6466959203388402] => 10
[0 0 0] 0 [-0.5541959232153337, 0.5328806953993593, 0.6394568344792312] => 10
[0 0 0] 0 [-0.5478846775494164, 0.5478846775494164, 0.6321746279416344] => 10
[0 0 0] 0 [-0.5415491557277273, 0.562377969409563, 0.62486441045507] => 10
[0 0 0] 0 [-0.5352015302352019, 0.5763708787148328, 0.6175402271944637] => 10
[0 0 0] 0 [-0.528853061456894, 0.5898745685480741, 0.6102150709118008] => 10
[0 0 0] 0 [-0.5225141161877915, 0.6029009032936056, 0.6029009032936056] => 10
[0 0 0] 0 [-0.5161941927410938, 0.6154623067297657, 0.5956086839320313] => 10
[0 0 0] 0 [-0.5099019513592785, 0.6275716324421888, 0.5883484054145521] => 10
[0 0 0] 0 [-0.5036452487469388, 0.6392420464864993, 0.5811291331695447] => 10
[0 0 0] 0 [-0.4974311756656976, 0.6504869220243737, 0.5739590488450357] => 10
[0 0 0] 0 [-0.4912660966545952, 0.6613197454965705, 0.5668454961399175] => 10
[0 0 0] 0 [-0.48515569106034934, 0.6717540337758683, 0.5597950281465569] => 10
[0 0 0] 0 [-0.4791049946778859, 0.6818032616569916, 0.5528134553975607] => 10
[0 0 0] 0 [-0.47311844141044535, 0.691480798984497, 0.5459058939351292] => 10
[0 0 0] 0 [-0.46719990445901155, 0.7007998566885174, 0.539076812837321] => 10
[0 0 0] 0 [-0.46135273664198945, 0.709773440987676, 0.532330080740757] => 10
[0 0 0] 0 [-0.4555798095276477, 0.7184143150243676, 0.5256690109934397] => 10
[0 0 0] 0 [-0.44988355113388884, 0.7267349672162818, 0.5190964051544871] => 10
[0 0 0] 0 [-0.44426598201271567, 0.7347475856364144, 0.5126145946300565] => 10
[0 0 0] 0 [-0.43872874959083763, 0.7424640377691097, 0.5062254802971203] => 10
[0 0 0] 0 [-0.4332731606838266, 0.7498958550296999, 0.4999305700197999] => 10
[0 0 0] 0 [-0.4279002121398116, 0.7570542214781283, 0.49373101400747493] => 10
[0 0 0] 0 [-0.42261061960060514, 0.7639499662010939, 0.48762763800069825] => 10
[0 0 0] 0 [-0.4174048443941581, 0.7705935588815227, 0.48162097430095163] => 10
[0 0 0] 0 [-0.4122831185930265, 0.776995108117627, 0.4757112906842614] => 10
[0 0 0] 0 [-0.3940552031195503, -0.7881104062391006, 0.4728662437434603] => 10
[0 0 0] 0 [-0.3989926183856481, -0.7820255320358702, 0.4787911420627777] => 10
[0 0 0] 0 [-0.4040148473336376, -0.7757085068805841, 0.48481781680036506] => 10
[0 0 0] 0 [-0.4091220170715637, -0.7691493920945398, 0.49094642048587644] => 10
[0 0 0] 0 [-0.4143140577189121, -0.7623378662027983, 0.49717686926269455] => 10
[0 0 0] 0 [-0.4195906791483445, -0.7552632224670202, 0.5035088149780134] => 10
[0 0 0] 0 [-0.4249513458561898, -0.747914368706894, 0.5099416150274277] => 10
[0 0 0] 0 [-0.4303952498950091, -0.7402798298194156, 0.5164742998740108] => 10
[0 0 0] 0 [-0.4359212818163475, -0.7323477534514637, 0.523105538179617] => 10
[0 0 0] 0 [-0.4415279995911437, -0.7241059193294757, 0.5298335995093724] => 10
[0 0 0] 0 [-0.447213595499958, -0.7155417527999327, 0.5366563145999496] => 10
[0 0 0] 0 [-0.452975861015976, -0.7066423431849226, 0.5435710332191712] => 10
[0 0 0] 0 [-0.4588121497415048, -0.6973944676070872, 0.5505745796898057] => 10
[0 0 0] 0 [-0.4647193385042421, -0.6877846209862782, 0.5576632062050905] => 10
[0 0 0] 0 [-0.4706937867738214, -0.6777990529543028, 0.5648325441285856] => 10
[0 0 0] 0 [-0.4767312946227961, -0.6674238124719146, 0.5720775535473553] => 10
[0 0 0] 0 [-0.48282705953001187, -0.6566448009608161, 0.5793924714360142] => 10
[0 0 0] 0 [-0.48897563240873054, -0.6454478347795244, 0.5867707588904766] => 10
[0 0 0] 0 [-0.49517087333716514, -0.6338187178715713, 0.5942050480045982] => 10
[0 0 0] 0 [-0.5014059075751371, -0.6217433253931701, 0.6016870890901646] => 10
[0 0 0] 0 [-0.5076730825668095, -0.6092076990801714, 0.6092076990801714] => 10
[0 0 0] 0 [-0.5139639267546623, -0.5961981550354083, 0.6167567121055947] => 10
[0 0 0] 0 [-0.5202691111621466, -0.5827014045016041, 0.6243229333945759] => 10
[0 0 0] 0 [-0.5265784148389183, -0.5687046880260318, 0.631894097806702] => 10
[0 0 0] 0 [-0.5328806953993593, -0.5541959232153337, 0.6394568344792312] => 10
[0 0 0] 0 [-0.539163866017192, -0.539163866017192, 0.6469966392206304] => 10
[0 0 0] 0 [-0.5454148803601065, -0.5235982851457023, 0.6544978564321279] => 10
[0 0 0] 0 [-0.5516197270508597, -0.507490148886791, 0.6619436724610317] => 10
[0 0 0] 0 [-0.5577634353164502, -0.49083182307847617, 0.6693161223797403] => 10
[0 0 0] 0 [-0.5638300935248058, -0.47361727856083685, 0.676596112229767] => 10
[0 0 0] 0 [-0.5698028822981898, -0.4558423058385518, 0.6837634587578277] => 10
[0 0 0] 0 [-0.57566412382313, -0.43750473410557883, 0.6907969485877561] => 10
[0 0 0] 0 [-0.5813953488372093, -0.41860465116279066, 0.6976744186046512] => 10
[0 0 0] 0 [-0.5869773825536619, -0.3991446201364901, 0.7043728590643943] => 10
[0 0 0] 0 [-0.5923904504775181, -0.37912988830561156, 0.7108685405730217] => 10
[0 0 0] 0 [-0.5976143046671968, -0.35856858280031806, 0.7171371656006361] => 10
[0 0 0] 0 [-0.6026283705023691, -0.3374718874813266, 0.7231540446028428] => 10
[0 0 0] 0 [-0.6074119134373281, -0.31585419498741063, 0.7288942961247937] => 10
[0 0 0] 0 [-0.6119442245600808, -0.2937332277888388, 0.734333069472097] => 10
[0 0 0] 0 [-0.6162048230589549, -0.2711301221459401, 0.7394457876707458] => 10
[0 0 0] 0 [-0.6201736729460423, -0.2480694691784169, 0.7442084075352507] => 10
[0 0 0] 0 [-0.6238314106324371, -0.22457930782767732, 0.7485976927589244] => 10
[0 0 0] 0 [-0.6271595792320562, -0.20069106535425799, 0.7525914950784675] => 10
[0 0 0] 0 [-0.6301408648309204, -0.1764394421526577, 0.7561690377971043] => 10
[0 0 0] 0 [-0.6327593294406922, -0.15186223906576615, 0.7593111953288306] => 10
[0 0 0] 0 [-0.6350006350009526, -0.1270001270001905, 0.7620007620011431] => 10
[0 0 0] 0 [-0.6368522526408346, -0.10189636042253353, 0.7642227031690014] => 10
[0 0 0] 0 [-0.6383036514852066, -0.0765964381782248, 0.7659643817822479] => 10
[0 0 0] 0 [-0.6393464616094556, -0.05114771692875645, 0.7672157539313468] => 10
[0 0 0] 0 [-0.6399746063114224, -0.025598984252456894, 0.7679695275737068] => 10
[0 0 0] 0 [-0.6401843996644798, 0.0, 0.7682212795973757] => 10
[0 0 0] 0 [-0.6399746063114224, 0.025598984252456894, 0.7679695275737068] => 10
[0 0 0] 0 [-0.6393464616094556, 0.05114771692875645, 0.7672157539313468] => 10
[0 0 0] 0 [-0.6383036514852066, 0.0765964381782248, 0.7659643817822479] => 10
[0 0 0] 0 [-0.6368522526408346, 0.10189636042253353, 0.7642227031690014] => 10
[0 0 0] 0 [-0.6350006350009526, 0.1270001270001905, 0.7620007620011431] => 10
[0 0 0] 0 [-0.6327593294406922, 0.15186223906576615, 0.7593111953288306] => 10
[0 0 0] 0 [-0.6301408648309204, 0.1764394421526577, 0.7561690377971043] => 10
[0 0 0] 0 [-0.6271595792320562, 0.20069106535425799, 0.7525914950784675] => 10
[0 0 0] 0 [-0.6238314106324371, 0.22457930782767732, 0.7485976927589244] => 10
[0 0 0] 0 [-0.6201736729460423, 0.2480694691784169, 0.7442084075352507] => 10
[0 0 0] 0 [-0.6162048230589549, 0.2711301221459401, 0.7394457876707458] => 10
[0 0 0] 0 [-0.6119442245600808, 0.2937332277888388, 0.734333069472097] => 10
[0 0 0] 0 [-0.6074119134373281, 0.31585419498741063, 0.7288942961247937] => 10
[0 0 0] 0 [-0.6026283705023691, 0.3374718874813266, 0.7231540446028428] => 10
[0 0 0] 0 [-0.5976143046671968, 0.35856858280031806, 0.7171371656006361] => 10
[0 0 0] 0 [-0.5923904504775181, 0.37912988830561156, 0.7108685405730217] => 10
[0 0 0] 0 [-0.5869773825536619, 0.3991446201364901, 0.7043728590643943] => 10
[0 0 0] 0 [-0.5813953488372093, 0.41860465116279066, 0.6976744186046512] => 10
[0 0 0] 0 [-0.57566412382313, 0.43750473410557883, 0.6907969485877561] => 10
[0 0 0] 0 [-0.5698028822981898, 0.4558423058385518, 0.6837634587578277] => 10
[0 0 0] 0 [-0.5638300935248058, 0.47361727856083685, 0.676596112229767] => 10
[0 0 0] 0 [-0.5577634353164502, 0.49083182307847617, 0.6693161223797403] => 10
[0 0 0] 0 [-0.5516197270508597, 0.507490148886791, 0.6619436724610317] => 10
[0 0 0] 0 [-0.5454148803601065, 0.5235982851457023, 0.6544978564321279] => 10
[0 0 0] 0 [-0.539163866017192, 0.539163866017192, 0.6469966392206304] => 10
[0 0 0] 0 [-0.5328806953993593, 0.5541959232153337, 0.6394568344792312] => 10
[0 0 0] 0 [-0.5265784148389183, 0.5687046880260318, 0.631894097806702] => 10
[0 0 0] 0 [-0.5202691111621466, 0.5827014045016041, 0.6243229333945759] => 10
[0 0 0] 0 [-0.5139639267546623, 0.5961981550354083, 0.6167567121055947] => 10
[0 0 0] 0 [-0.5076730825668095, 0.6092076990801714, 0.6092076990801714] => 10
[0 0 0] 0 [-0.5014059075751371, 0.6217433253931701, 0.6016870890901646] => 10
[0 0 0] 0 [-0.49517087333716514, 0.6338187178715713, 0.5942050480045982] => 10
[0 0 0] 0 [-0.48897563240873054, 0.6454478347795244, 0.5867707588904766] => 10
[0 0 0] 0 [-0.48282705953001187, 0.6566448009608161, 0.5793924714360142] => 10
[0 0 0] 0 [-0.4767312946227961, 0.6674238124719146, 0.5720775535473553] => 10
[0 0 0] 0 [-0.4706937867738214, 0.6777990529543028, 0.5648325441285856] => 10
[0 0 0] 0 [-0.4647193385042421, 0.6877846209862782, 0.5576632062050905] => 10
[0 0 0] 0 [-0.4588121497415048, 0.6973944676070872, 0.5505745796898057] => 10
[0 0 0] 0 [-0.452975861015976, 0.7066423431849226, 0.5435710332191712] => 10
[0 0 0] 0 [-0.447213595499958, 0.7155417527999327, 0.5366563145999496] => 10
[0 0 0] 0 [-0.4415279995911437, 0.7241059193294757, 0.5298335995093724] => 10
[0 0 0] 0 [-0.4359212818163475, 0.7323477534514637, 0.523105538179617] => 10
[0 0 0] 0 [-0.4303952498950091, 0.7402798298194156, 0.5164742998740108] => 10
[0 0 0] 0 [-0.4249513458561898, 0.747914368706894, 0.5099416150274277] => 10
[0 0 0] 0 [-0.4195906791483445, 0.7552632224670202, 0.5035088149780134] => 10
[0 0 0] 0 [-0.4143140577189121, 0.7623378662027983, 0.49717686926269455] => 10
[0 0 0] 0 [-0.4091220170715637, 0.7691493920945398, 0.49094642048587644] => 10
[0 0 0] 0 [-0.4040148473336376, 0.7757085068805841, 0.48481781680036506] => 10
[0 0 0] 0 [-0.3989926183856481, 0.7820255320358702, 0.4787911420627777] => 10
[0 0 0] 0 [-0.3806168878173307, -0.792951849619439, 0.47577110977166337] => 10
[0 0 0] 0 [-0.38544582081547, -0.7869518841649179, 0.4818072760193375] => 10
[0 0 0] 0 [-0.39036002917941326, -0.7807200583588265, 0.48795003647426655] => 10
[0 0 0] 0 [-0.3953597883947121, -0.7742462522729777, 0.4941997354933901] => 10
[0 0 0] 0 [-0.40044518655959993, -0.7675199409058999, 0.5005564831994999] => 10
[0 0 0] 0 [-0.40561610125071507, -0.7605301898450908, 0.5070201265633938] => 10
[0 0 0] 0 [-0.41087217443874047, -0.7532656531376908, 0.5135902180484255] => 10
[0 0 0] 0 [-0.41621278537157763, -0.7457145737907431, 0.520265981714472] => 10
[0 0 0] 0 [-0.42163702135578396, -0.7378647873726218, 0.5270462766947299] => 10
[0 0 0] 0 [-0.4271436463846988, -0.7297037292405271, 0.5339295579808735] => 10
[0 0 0] 0 [-0.43273106758477137, -0.7212184459746188, 0.5409138344809642] => 10
[0 0 0] 0 [-0.4383972994809528, -0.7123956116565483, 0.547996624351191] => 10
[0 0 0] 0 [-0.4441399261185632, -0.703221549687725, 0.5551749076482039] => 10
[0 0 0] 0 [-0.4499560611237541, -0.6936822608991209, 0.5624450764046925] => 10
[0 0 0] 0 [-0.4558423058385518, -0.6837634587578276, 0.5698028822981898] => 10
[0 0 0] 0 [-0.46179470573042697, -0.6734506125235393, 0.5772433821630336] => 10
[0 0 0] 0 [-0.46780870535127034, -0.662728999247633, 0.5847608816890879] => 10
[0 0 0] 0 [-0.47387910220727386, -0.6515837655350016, 0.5923488777590923] => 10
[0 0 0] 0 [-0.48, -0.64, 0.6] => 10
[0 0 0] 0 [-0.48616476180999524, -0.6279628173379105, 0.607705952262494] => 10
[0 0 0] 0 [-0.49236596391733095, -0.6154574548966637, 0.6154574548966637] => 10
[0 0 0] 0 [-0.49859535108745756, -0.6024693825640112, 0.6232441888593219] => 10
[0 0 0] 0 [-0.5048437942940055, -0.5889844266763398, 0.6310547428675068] => 10
[0 0 0] 0 [-0.5111012519999519, -0.574988908499946, 0.6388765649999399] => 10
[0 0 0] 0 [-0.5173567362710721, -0.5604697976269949, 0.6466959203388402] => 10
[0 0 0] 0 [-0.5235982851457023, -0.5454148803601065, 0.6544978564321279] => 10
[0 0 0] 0 [-0.5298129428260175, -0.5298129428260175, 0.6622661785325219] => 10
[0 0 0] 0 [-0.535986749380264, -0.5136539681560864, 0.66998343672533] => 10
[0 0 0] 0 [-0.5421047417431508, -0.4969293465978881, 0.6776309271789385] => 10
[0 0 0] 0 [-0.5481509678620254, -0.47963209687927216, 0.6851887098275317] => 10
[0 0 0] 0 [-0.5541085158475322, -0.4617570965396101, 0.6926356448094152] => 10
[0 0 0] 0 [-0.5599595599365097, -0.4433013182830701, 0.6999494499206371] => 10
[0 0 0] 0 [-0.565685424949238, -0.42426406871192845, 0.7071067811865475] => 10
[0 0 0] 0 [-0.571266670710935, -0.40464722508691225, 0.7140833383886687] => 10
[0 0 0] 0 [-0.5766831975986553, -0.38445546506577016, 0.7208539969983191] => 10
[0 0 0] 0 [-0.5819143739626463, -0.363696483726654, 0.727392967453308] => 10
[0 0 0] 0 [-0.5869391856534222, -0.34238119163116293, 0.7336739820667777] => 10
[0 0 0] 0 [-0.5917364072658455, -0.32052388726899966, 0.7396705090823069] => 10
[0 0 0] 0 [-0.5962847939999439, -0.29814239699997197, 0.7453559924999299] => 10
[0 0 0] 0 [-0.600563292253618, -0.2752581756162416, 0.7507041153170225] => 10
[0 0 0] 0 [-0.6045512662318541, -0.25189636092993917, 0.7556890827898176] => 10
[0 0 0] 0 [-0.6082287370157645, -0.22808577638091165, 0.7602859212697056] => 10
[0 0 0] 0 [-0.6115766297251507, -0.2038588765750502, 0.7644707871564382] => 10
[0 0 0] 0 [-0.6145770236779007, -0.17925163190605434, 0.7682212795973757] => 10
[0 0 0] 0 [-0.6172133998483676, -0.1543033499620919, 0.7715167498104595] => 10
[0 0 0] 0 [-0.6194708795036008, -0.12905643322991683, 0.774338599379501] => 10
[0 0 0] 0 [-0.6213364476941974, -0.10355607461569954, 0.7766705596177467] => 10
[0 0 0] 0 [-0.6227991553292184, -0.0778498944161523, 0.778498944161523] => 10
[0 0 0] 0 [-0.6238502938920436, -0.051987524491003634, 0.7798128673650545] => 10
[0 0 0] 0 [-0.6244835374594655, -0.026020147394144395, 0.7806044218243318] => 10
[0 0 0] 0 [-0.6246950475544243, 0.0, 0.7808688094430303] => 10
[0 0 0] 0 [-0.6244835374594655, 0.026020147394144395, 0.7806044218243318] => 10
[0 0 0] 0 [-0.6238502938920436, 0.051987524491003634, 0.7798128673650545] => 10
[0 0 0] 0 [-0.6227991553292184, 0.0778498944161523, 0.778498944161523] => 10
[0 0 0] 0 [-0.6213364476941974, 0.10355607461569954, 0.7766705596177467] => 10
[0 0 0] 0 [-0.6194708795036008, 0.12905643322991683, 0.774338599379501] => 10
[0 0 0] 0 [-0.6172133998483676, 0.1543033499620919, 0.7715167498104595] => 10
[0 0 0] 0 [-0.6145770236779007, 0.17925163190605434, 0.7682212795973757] => 10
[0 0 0] 0 [-0.6115766297251507, 0.2038588765750502, 0.7644707871564382] => 10
[0 0 0] 0 [-0.6082287370157645, 0.22808577638091165, 0.7602859212697056] => 10
[0 0 0] 0 [-0.6045512662318541, 0.25189636092993917, 0.7556890827898176] => 10
[0 0 0] 0 [-0.600563292253618, 0.2752581756162416, 0.7507041153170225] => 10
[0 0 0] 0 [-0.5962847939999439, 0.29814239699997197, 0.7453559924999299] => 10
[0 0 0] 0 [-0.5917364072658455, 0.32052388726899966, 0.7396705090823069] => 10
[0 0 0] 0 [-0.5869391856534222, 0.34238119163116293, 0.7336739820667777] => 10
[0 0 0] 0 [-0.5819143739626463, 0.363696483726654, 0.727392967453308] => 10
[0 0 0] 0 [-0.5766831975986553, 0.38445546506577016, 0.7208539969983191] => 10
[0 0 0] 0 [-0.571266670710935, 0.40464722508691225, 0.7140833383886687] => 10
[0 0 0] 0 [-0.565685424949238, 0.42426406871192845, 0.7071067811865475] => 10
[0 0 0] 0 [-0.5599595599365097, 0.4433013182830701, 0.6999494499206371] => 10
[0 0 0] 0 [-0.5541085158475322, 0.4617570965396101, 0.6926356448094152] => 10
[0 0 0] 0 [-0.5481509678620254, 0.47963209687927216, 0.6851887098275317] => 10
[0 0 0] 0 [-0.5421047417431508, 0.4969293465978881, 0.6776309271789385] => 10
[0 0 0] 0 [-0.535986749380264, 0.5136539681560864, 0.66998343672533] => 10
[0 0 0] 0 [-0.5298129428260175, 0.5298129428260175, 0.6622661785325219] => 10
[0 0 0] 0 [-0.5235982851457023, 0.5454148803601065, 0.6544978564321279] => 10
[0 0 0] 0 [-0.5173567362710721, 0.5604697976269949, 0.6466959203388402] => 10
[0 0 0] 0 [-0.5111012519999519, 0.574988908499946, 0.6388765649999399] => 10
[0 0 0] 0 [-0.5048437942940055, 0.5889844266763398, 0.6310547428675068] => 10
[0 0 0] 0 [-0.49859535108745756, 0.6024693825640112, 0.6232441888593219] => 10
[0 0 0] 0 [-0.49236596391733095, 0.6154574548966637, 0.6154574548966637] => 10
[0 0 0] 0 [-0.48616476180999524, 0.6279628173379105, 0.607705952262494] => 10
[0 0 0] 0 [-0.48, 0.64, 0.6] => 10
[0 0 0] 0 [-0.47387910220727386, 0.6515837655350016, 0.5923488777590923] => 10
[0 0 0] 0 [-0.46780870535127034, 0.662728999247633, 0.5847608816890879] => 10
[0 0 0] 0 [-0.46179470573042697, 0.6734506125235393, 0.5772433821630336] => 10
[0 0 0] 0 [-0.4558423058385518, 0.6837634587578276, 0.5698028822981898] => 10
[0 0 0] 0 [-0.4499560611237541, 0.6936822608991209, 0.5624450764046925] => 10
[0 0 0] 0 [-0.4441399261185632, 0.703221549687725, 0.5551749076482039] => 10
[0 0 0] 0 [-0.4383972994809528, 0.7123956116565483, 0.547996624351191] => 10
[0 0 0] 0 [-0.43273106758477137, 0.7212184459746188, 0.5409138344809642] => 10
[0 0 0] 0 [-0.4271436463846988, 0.7297037292405271, 0.5339295579808735] => 10
[0 0 0] 0 [-0.42163702135578396, 0.7378647873726218, 0.5270462766947299] => 10
[0 0 0] 0 [-0.41621278537157763, 0.7457145737907431, 0.520265981714472] => 10
[0 0 0] 0 [-0.41087217443874047, 0.7532656531376908, 0.5135902180484255] => 10
[0 0 0] 0 [-0.40561610125071507, 0.7605301898450908, 0.5070201265633938] => 10
[0 0 0] 0 [-0.40044518655959993, 0.7675199409058999, 0.5005564831994999] => 10
[0 0 0] 0 [-0.3953597883947121, 0.7742462522729777, 0.4941997354933901] => 10
[0 0 0] 0 [-0.39036002917941326, 0.7807200583588265, 0.48795003647426655] => 10
[0 0 0] 0 [-0.38544582081547, 0.7869518841649179, 0.4818072760193375] => 10
[0 0 0] 0 [-0.36693304221627987, -0.7976805265571301, 0.47860831593427805] => 10
[0 0 0] 0 [-0.37164513240272945, -0.7917657168579888, 0.48475452052529927] => 10
[0 0 0] 0 [-0.37644266650840924, -0.7856194779305933, 0.49101217370662076] => 10
[0 0 0] 0 [-0.38132606217702597, -0.7792315183617488, 0.49738182023090344] => 10
[0 0 0] 0 [-0.38629555979903696, -0.7725911195980739, 0.5038637736509177] => 10
[0 0 0] 0 [-0.39135119960978304, -0.7656871296713146, 0.510458086447543] => 10
[0 0 0] 0 [-0.3964927967694301, -0.7585079590371705, 0.5171645175253435] => 10
[0 0 0] 0 [-0.40171991432689647, -0.7510415789589804, 0.5239824969481258] => 10
[0 0 0] 0 [-0.4070318339812006, -0.7432755229221922, 0.5309110878015659] => 10
[0 0 0] 0 [-0.4124275245694788, -0.7351968916238535, 0.5379489450906245] => 10
[0 0 0] 0 [-0.4179056082321444, -0.7267923621428597, 0.5450942716071449] => 10
[0 0 0] 0 [-0.4234643242332288, -0.7180482019606922, 0.552344770738994] => 10
[0 0 0] 0 [-0.42910149044889684, -0.7089502885677426, 0.5596975962376914] => 10
